imdbId,title,overview,genres,keywords,cast,director,voteAverage,voteCount,popularity,releaseDate,year,runtime,tagline,search_content,tmdbId,posterPath,backdropPath,homepage,status
tt0102515,Nazar (1991 film),"Based on F. Dostkeyfski's ""The Meek One""  this is the saga of a Bombay-based antique dealer-cum-money lender  who at the age of 40  marries a woman who is 17  and brings her home to his ...                    ",['Drama'],[],"['Shekhar Kapur', 'Shambhavi Kaul', 'Surekha Sikri']",Mani Kaul,5.7,44.0,0.3082,1990 (France),1990,124,,"Nazar (1991 film) Based on F. Dostkeyfski's ""The Meek One""  this is the saga of a Bombay-based antique dealer-cum-money lender  who at the age of 40  marries a woman who is 17  and brings her home to his ...                      Genres: ['Drama'] Cast: ['Shekhar Kapur', 'Shambhavi Kaul', 'Surekha Sikri'] Director: Mani Kaul",260519.0,/imbhArLoT22FpCFlzebRVdIYj4S.jpg,/474RXEVZbPjodFYvAPQdlGlNg2s.jpg,,Released
tt0102702,Pratigyabadh,After her husband  Baburam Yadav  travels to Bombay to try and re-pay his loan to the local money-lender  Lala Sukhilal  his wife  Laxmi  and three children Sheila  Shakti  and Shankar  are...                    ,['Drama'],[],"['Asrani', 'Beena Banerjee', 'Mithun Chakraborty', 'Sunil Dutt', 'Kumar Gaurav', 'Shafi Inamdar', 'Javed Rizvi Jarehavi', 'Anupam Kher', 'Neelam Kothari', 'Manmauji', 'Sujata Mehta', 'Amita Nangia', 'Yunus Parvez', 'Sharat Saxena']",Ravi Chopra,5.7,29.0,0.3121,19 July 1991 (India),1991,125,,"Pratigyabadh After her husband  Baburam Yadav  travels to Bombay to try and re-pay his loan to the local money-lender  Lala Sukhilal  his wife  Laxmi  and three children Sheila  Shakti  and Shankar  are...                      Genres: ['Drama'] Cast: ['Asrani', 'Beena Banerjee', 'Mithun Chakraborty', 'Sunil Dutt', 'Kumar Gaurav', 'Shafi Inamdar', 'Javed Rizvi Jarehavi', 'Anupam Kher', 'Neelam Kothari', 'Manmauji', 'Sujata Mehta', 'Amita Nangia', 'Yunus Parvez', 'Sharat Saxena'] Director: Ravi Chopra",617779.0,/nUF33rZ5bkwg4z8ibzNCqBw01rs.jpg,/CzebltZMrlFHPjzkMgA35PCNE9.jpg,,Released
tt0359876,Ranbhoomi,Village born  simple-minded and honest  Bholanath comes to the big city with five hundred rupees  which he decides to keep with a prostitute  as he feels that his money will be a lot safer ...                    ,"['Action', 'Drama']",[],"['Jeetendra', 'Dimple Kapadia', 'Shatrughan Sinha', 'Rishi Kapoor', 'Neelam Kothari', 'Gulshan Grover', 'Aparajita', 'Shekhar Suman', 'Yunus Parvez', 'Amita Nangia']",Deepak Sareen,5.0,21.0,0.0,,1991,\N,,"Ranbhoomi Village born  simple-minded and honest  Bholanath comes to the big city with five hundred rupees  which he decides to keep with a prostitute  as he feels that his money will be a lot safer ...                      Genres: ['Action', 'Drama'] Cast: ['Jeetendra', 'Dimple Kapadia', 'Shatrughan Sinha', 'Rishi Kapoor', 'Neelam Kothari', 'Gulshan Grover', 'Aparajita', 'Shekhar Suman', 'Yunus Parvez', 'Amita Nangia'] Director: Deepak Sareen",,,,,
tt0363967,Rupaye Dus Karod,Add a Plot »,"['Action', 'Drama']",[],"['Rajesh Khanna', 'Chunky Pandey', 'Amrita Singh', 'Sonu Walia', 'Deepika Chikhalia', 'Sadashiv Amrapurkar', 'Avinash Wadhavan', 'Kiran Kumar', 'Om Shivpuri', 'Sudhir Dalvi', 'Satyendra Kapoor', 'Mohini Sharma', 'Amita Nangia', 'Mac Mohan']",Sikander Bharti,6.1,15.0,0.2897,,1991,\N,,"Rupaye Dus Karod Add a Plot »  Genres: ['Action', 'Drama'] Cast: ['Rajesh Khanna', 'Chunky Pandey', 'Amrita Singh', 'Sonu Walia', 'Deepika Chikhalia', 'Sadashiv Amrapurkar', 'Avinash Wadhavan', 'Kiran Kumar', 'Om Shivpuri', 'Sudhir Dalvi', 'Satyendra Kapoor', 'Mohini Sharma', 'Amita Nangia', 'Mac Mohan'] Director: Sikander Bharti",606242.0,/wXXCDxhBer1gGlBCYRUGAYI6d81.jpg,,,Released
tt0102825,Saajan,A poet (Sanjay Dutt) and his best friend (Salman Khan) fall in love with the same woman (Madhuri Dixit).,"['Drama', 'Musical', 'Romance']",[],"['Sanjay Dutt', 'Madhuri Dixit', 'Salman Khan', 'Ekta Sohini', 'Laxmikant Berde', 'Kader Khan', 'Reema Lagoo', 'Anjana Mumtaz', 'Dinesh Hingoo', 'Yunus Parvez', 'Dipinti', 'Raja Duggal', 'Shalaka Karnik', 'Raju Shrestha']",Lawrence D'Souza,7.2,5625.0,0.7595,30 August 1991 (India),1991,181,,"Saajan A poet (Sanjay Dutt) and his best friend (Salman Khan) fall in love with the same woman (Madhuri Dixit).  Genres: ['Drama', 'Musical', 'Romance'] Cast: ['Sanjay Dutt', 'Madhuri Dixit', 'Salman Khan', 'Ekta Sohini', 'Laxmikant Berde', 'Kader Khan', 'Reema Lagoo', 'Anjana Mumtaz', 'Dinesh Hingoo', 'Yunus Parvez', 'Dipinti', 'Raja Duggal', 'Shalaka Karnik', 'Raju Shrestha'] Director: Lawrence D'Souza",107745.0,/wg4WBjFhYZeLaaQhE3NeFyfTn2Y.jpg,/vAk1qSnupaCO0Q2tpJzYMygDQN3.jpg,,Released
tt0360911,Qurbani Rang Layegi,A man rises from beggarhood to fame but finds his life ensnared in a web of lies and deception.,"['Drama', 'Family']",[],"['Sanjay Dutt', 'Poonam Dhillon', 'Padmini Kolhapure', 'Kaajal Kiran', 'Gurbachan Singh', 'Shakti Kapoor', 'Ram Mohan', 'Sujit Kumar', 'Satyendra Kapoor', 'Paintal', 'Vikas Anand', 'Rajeev Nagpal', 'Ashok Gaekwad', 'Afzal Khan']",Raj N. Sippy,5.7,23.0,0.2645,,1991,\N,,"Qurbani Rang Layegi A man rises from beggarhood to fame but finds his life ensnared in a web of lies and deception.  Genres: ['Drama', 'Family'] Cast: ['Sanjay Dutt', 'Poonam Dhillon', 'Padmini Kolhapure', 'Kaajal Kiran', 'Gurbachan Singh', 'Shakti Kapoor', 'Ram Mohan', 'Sujit Kumar', 'Satyendra Kapoor', 'Paintal', 'Vikas Anand', 'Rajeev Nagpal', 'Ashok Gaekwad', 'Afzal Khan'] Director: Raj N. Sippy",1068843.0,/4GNGZC31zm9OtploSPhenfUEJ8A.jpg,,,Released
tt0248307,Pita (film),The story depicts the vulnerability of a man who is victimized by his wife who plots to prove his husband mentally insane. She is in disagreement with his husband on how her daughter should...                    ,['Drama'],[],"['Vimal Bhagat', 'Satyadev Dubey', 'Irfan', 'Irrfan Khan', 'Dina Pathak']",Govind Nihalani,7.4,21.0,0.1768,,1991,\N,,"Pita (film) The story depicts the vulnerability of a man who is victimized by his wife who plots to prove his husband mentally insane. She is in disagreement with his husband on how her daughter should...                      Genres: ['Drama'] Cast: ['Vimal Bhagat', 'Satyadev Dubey', 'Irfan', 'Irrfan Khan', 'Dina Pathak'] Director: Govind Nihalani",794098.0,/KbghAmg4KqRpjN1klJbBmYUzrX.jpg,,,Released
tt0156982,Saathi (1991 film),As children  Suraj and Amar had helplessly watched a police inspector beat their poor father to death by throwing him from a window of a multi-storied building. Amar and Suraj grow up and ...                    ,"['Action', 'Romance']",[],"['Aditya Pancholi', 'Mohsin Khan', 'Varsha Usgaonkar', 'Paresh Rawal', 'Avtar Gill', 'Mushtaq Khan', 'Dinesh Anand', 'Javed Khan', 'Soni Razdan', 'Raju Shrestha', 'Homi Wadia', 'Anant Jog', 'Bashir Khan', 'Gavin Packard']",Mahesh Bhatt,6.6,142.0,0.7316,3 September 1991 (India),1991,175,,"Saathi (1991 film) As children  Suraj and Amar had helplessly watched a police inspector beat their poor father to death by throwing him from a window of a multi-storied building. Amar and Suraj grow up and ...                      Genres: ['Action', 'Romance'] Cast: ['Aditya Pancholi', 'Mohsin Khan', 'Varsha Usgaonkar', 'Paresh Rawal', 'Avtar Gill', 'Mushtaq Khan', 'Dinesh Anand', 'Javed Khan', 'Soni Razdan', 'Raju Shrestha', 'Homi Wadia', 'Anant Jog', 'Bashir Khan', 'Gavin Packard'] Director: Mahesh Bhatt",604053.0,/tmo5U7TstiIxStIFzVdZkfJPfmU.jpg,/8PXQnzum6ZxPKbyBoiHXqYJHadA.jpg,,Released
tt0155147,Sau Crore,CBI Inspector Kumar is assigned to investigate the case of a mysterious murder.,"['Mystery', 'Thriller']",[],"['Dev Anand', 'Sonika Gill', 'Vikram Gokhale', 'Bharat Kapoor', 'Raman Kapoor', 'Anupam Kher', 'Kiran Kumar', 'Shreeram Lagoo', 'Pavan Malhotra', 'Manmauji', 'Ananya Mukherjee', 'Bidya Rao', 'Parikshat Sahni', 'Naseeruddin Shah']",Dev Anand,4.0,38.0,0.3946,20 December 1991 (India),1991,158,,"Sau Crore CBI Inspector Kumar is assigned to investigate the case of a mysterious murder.  Genres: ['Mystery', 'Thriller'] Cast: ['Dev Anand', 'Sonika Gill', 'Vikram Gokhale', 'Bharat Kapoor', 'Raman Kapoor', 'Anupam Kher', 'Kiran Kumar', 'Shreeram Lagoo', 'Pavan Malhotra', 'Manmauji', 'Ananya Mukherjee', 'Bidya Rao', 'Parikshat Sahni', 'Naseeruddin Shah'] Director: Dev Anand",302925.0,/woVTc7TMz80BKMS4JkoMTZjzLsV.jpg,,,Released
tt0102844,Saudagar (1991 film),Veeru Singh and Rajeshwar Singh are sworn enemies  their clans and villagers have taken sides in a blood feud. Guns  and goons galore in both their fiefdoms. Military grade training for ...                    ,"['Action', 'Drama', 'Family']",[],"['Dilip Kumar', 'Raaj Kumar', 'Vivek Mushran', 'Manisha Koirala', 'Amrish Puri', 'Anupam Kher', 'Deepti Naval', 'Mukesh Khanna', 'Dalip Tahil', 'Gulshan Grover', 'Dina Pathak', 'Jackie Shroff', 'Pallavi Joshi', 'Akash Khurana']",Subhash Ghai,6.8,1096.0,0.635,9 August 1991 (India),1991,213,,"Saudagar (1991 film) Veeru Singh and Rajeshwar Singh are sworn enemies  their clans and villagers have taken sides in a blood feud. Guns  and goons galore in both their fiefdoms. Military grade training for ...                      Genres: ['Action', 'Drama', 'Family'] Cast: ['Dilip Kumar', 'Raaj Kumar', 'Vivek Mushran', 'Manisha Koirala', 'Amrish Puri', 'Anupam Kher', 'Deepti Naval', 'Mukesh Khanna', 'Dalip Tahil', 'Gulshan Grover', 'Dina Pathak', 'Jackie Shroff', 'Pallavi Joshi', 'Akash Khurana'] Director: Subhash Ghai",166017.0,/yHK8wCbRiIrpQslQ0G1kni8MbJx.jpg,/7b7QhuYlcHTTGSbovQe2laBgP7O.jpg,,Released
tt0156985,Sadak,A taxi drivers falls in love with a woman forced into prostitution and battles with her pimp in order to free her.,"['Action', 'Drama', 'Romance']",[],"['Sanjay Dutt', 'Pooja Bhatt', 'Deepak Tijori', 'Neelima Azim', 'Soni Razdan', 'Avtar Gill', 'Mushtaq Khan', 'Javed Khan', 'Pankaj Dheer', 'Manohar Singh', 'Sadashiv Amrapurkar', 'Suhas Bhalekar', 'Kumud Tripathi', 'G.P. Singh']",Mahesh Bhatt,7.0,1151.0,0.7277,6 December 1991 (India),1991,134,,"Sadak A taxi drivers falls in love with a woman forced into prostitution and battles with her pimp in order to free her.  Genres: ['Action', 'Drama', 'Romance'] Cast: ['Sanjay Dutt', 'Pooja Bhatt', 'Deepak Tijori', 'Neelima Azim', 'Soni Razdan', 'Avtar Gill', 'Mushtaq Khan', 'Javed Khan', 'Pankaj Dheer', 'Manohar Singh', 'Sadashiv Amrapurkar', 'Suhas Bhalekar', 'Kumud Tripathi', 'G.P. Singh'] Director: Mahesh Bhatt",230435.0,/fFESWq8YQHRrwSJ9K8ThAxlDCx.jpg,/zZvsUYJDHVUzeoB23ikYQGFVwQp.jpg,,Released
tt0352809,Sapnon Ka Mandir,Sanjay (Jeetendra) and Sangeeta (Jayapradha) love each other and get married. Their desire to have many children is marred for Sangeeta can have only one child  who turns to be a healthy ...                    ,"['Action', 'Crime', 'Drama']",[],"['Asrani', 'Raja Babu', 'Gulshan Grover', 'Jeetendra', 'Kader Khan', 'Johnny Lever', 'Jaya Prada', 'Rajababu', 'Sripradha', 'Master Sunny']",Pradip Jain,4.8,11.0,0.2454,,1991,\N,,"Sapnon Ka Mandir Sanjay (Jeetendra) and Sangeeta (Jayapradha) love each other and get married. Their desire to have many children is marred for Sangeeta can have only one child  who turns to be a healthy ...                      Genres: ['Action', 'Crime', 'Drama'] Cast: ['Asrani', 'Raja Babu', 'Gulshan Grover', 'Jeetendra', 'Kader Khan', 'Johnny Lever', 'Jaya Prada', 'Rajababu', 'Sripradha', 'Master Sunny'] Director: Pradip Jain",555013.0,/sJphFhi2ID6JF4Kn7erKbJFhqNj.jpg,,,Released
tt0102835,Sanam Bewafa,Salman falls in love with Ruksar but their fathers  despite being neighbours  are sworn enemies. The couple end up marrying but they are shocked when they finally discover the reason why their fathers allow the marriage to take place.,"['Drama', 'Romance']",[],"['Salman Khan', 'Chandni', 'Kanchan', 'Pran', 'Danny Denzongpa', 'Puneet Issar', 'Pankaj Dheer', 'Jagdeep', 'Dina Pathak', 'Tahira Khan', 'Gurbachan Singh', 'Jugnu', 'Master Alok', 'Chander Mahajan']",Saawan Kumar Tak,5.4,910.0,0.5237,11 January 1991 (India),1991,160,,"Sanam Bewafa Salman falls in love with Ruksar but their fathers  despite being neighbours  are sworn enemies. The couple end up marrying but they are shocked when they finally discover the reason why their fathers allow the marriage to take place.  Genres: ['Drama', 'Romance'] Cast: ['Salman Khan', 'Chandni', 'Kanchan', 'Pran', 'Danny Denzongpa', 'Puneet Issar', 'Pankaj Dheer', 'Jagdeep', 'Dina Pathak', 'Tahira Khan', 'Gurbachan Singh', 'Jugnu', 'Master Alok', 'Chander Mahajan'] Director: Saawan Kumar Tak",161396.0,/mnou9y9BgH7JVmsozvuqGxVPULc.jpg,/xRuuITvWJMtlMqC9o8KQ3QVfpMw.jpg,,Released
tt0105161,Pratikar,"After the ""accidental"" death of his father  Narayan Srivastav (Satyen Kappu)  young Krishna is driven out of the house by his paternal uncle Sajhan (Paresh Rawal)  and goes to live with his...                    ","['Action', 'Crime', 'Drama']",[],"['Rakhee Gulzar', 'Anil Kapoor', 'Madhuri Dixit', 'Om Prakash', 'Nirupa Roy', 'Satish Shah', 'Sonu Walia', 'Aruna Irani', 'Satyendra Kapoor', 'Tej Sapru', 'Asrani', 'Laxmikant Berde', 'Mohsin Khan', 'Paresh Rawal']",Rama Rao Tatineni,5.3,89.0,0.3922,16 August 1991 (India),1991,150,,"Pratikar After the ""accidental"" death of his father  Narayan Srivastav (Satyen Kappu)  young Krishna is driven out of the house by his paternal uncle Sajhan (Paresh Rawal)  and goes to live with his...                      Genres: ['Action', 'Crime', 'Drama'] Cast: ['Rakhee Gulzar', 'Anil Kapoor', 'Madhuri Dixit', 'Om Prakash', 'Nirupa Roy', 'Satish Shah', 'Sonu Walia', 'Aruna Irani', 'Satyendra Kapoor', 'Tej Sapru', 'Asrani', 'Laxmikant Berde', 'Mohsin Khan', 'Paresh Rawal'] Director: Rama Rao Tatineni",819828.0,/4wlKkqag440TftkyPMZTMkWC6cZ.jpg,/w2xoMBcPcabGI7y62zshF1MOT9U.jpg,,Released
tt0102706,Prem Qaidi,A teenage couple fall in love  but their relationship is opposed by the girl's father because the boy is not from a wealthy family.,"['Action', 'Romance']",[],"['Karisma Kapoor', 'Harish', 'Shafi Inamdar', 'Rama Vij', 'Paresh Rawal', 'Dalip Tahil', 'Bharat Bhushan']",K. Muralimohana Rao,2.1,120.0,0.4364,21 June 1991 (India),1991,156,,"Prem Qaidi A teenage couple fall in love  but their relationship is opposed by the girl's father because the boy is not from a wealthy family.  Genres: ['Action', 'Romance'] Cast: ['Karisma Kapoor', 'Harish', 'Shafi Inamdar', 'Rama Vij', 'Paresh Rawal', 'Dalip Tahil', 'Bharat Bhushan'] Director: K. Muralimohana Rao",305879.0,/rjRzMaQReJosxWIsmpwKl4EiFBw.jpg,,,Released
tt0359962,Shankara (1991 film),Shankra is coming on a road on the way he asks one address with a girl and accordingly he reaches a Haveli. There Rani Maa introduces him to everyone and tells her decision to marry her ...                    ,['Action'],[],"['Sunny Deol', 'Neelam Kothari']",Sudarshan Nag,5.5,37.0,0.4365,,1991,\N,,"Shankara (1991 film) Shankra is coming on a road on the way he asks one address with a girl and accordingly he reaches a Haveli. There Rani Maa introduces him to everyone and tells her decision to marry her ...                      Genres: ['Action'] Cast: ['Sunny Deol', 'Neelam Kothari'] Director: Sudarshan Nag",537169.0,/uQOwp7JRPliocEebQRBPFX6s0aI.jpg,,,Released
tt0102846,Saugandh (1991 film),A woman whose entire family was murdered by a cruel landowner  vows that she will get her son and his daughter married someday.,"['Action', 'Drama', 'Romance']",[],"['Rakhee Gulzar', 'Akshay Kumar', 'Shanti Priya', 'Aryeman Ramsay', 'Beena Banerjee', 'Mayur Verma', 'Amita Nangia', 'Ashalata Wabgaonkar', 'K.K. Raj', 'Shahnaaz', 'Jaidev', 'Pankaj Dheer', 'Mukesh Khanna', 'Paintal']",Raj N. Sippy,6.1,826.0,0.2925,25 January 1991 (India),1991,153,Story of love and war,"Saugandh (1991 film) A woman whose entire family was murdered by a cruel landowner  vows that she will get her son and his daughter married someday. Story of love and war Genres: ['Action', 'Drama', 'Romance'] Cast: ['Rakhee Gulzar', 'Akshay Kumar', 'Shanti Priya', 'Aryeman Ramsay', 'Beena Banerjee', 'Mayur Verma', 'Amita Nangia', 'Ashalata Wabgaonkar', 'K.K. Raj', 'Shahnaaz', 'Jaidev', 'Pankaj Dheer', 'Mukesh Khanna', 'Paintal'] Director: Raj N. Sippy",161417.0,/cejQCb1TBi15I8dVtUHUUzwRIGo.jpg,/3XjfpL2Z5z28pnMSOuVeFmAl9ek.jpg,,Released
tt0395779,Swarg Yahan Narak Yahan,Vijay Kumar lives a middle-classed lifestyle in Bombay along with his wife  Suman  and is employed as the Assistant Commissioner of Police. Several years after their marriage  Suman gives ...                    ,"['Action', 'Comedy', 'Crime']",[],"['Mithun Chakraborty', 'Shilpa Shirodkar', 'Sumalatha', 'Kader Khan', 'Gulshan Grover']",Vimal Kumar,6.3,53.0,0.2884,,1991,\N,,"Swarg Yahan Narak Yahan Vijay Kumar lives a middle-classed lifestyle in Bombay along with his wife  Suman  and is employed as the Assistant Commissioner of Police. Several years after their marriage  Suman gives ...                      Genres: ['Action', 'Comedy', 'Crime'] Cast: ['Mithun Chakraborty', 'Shilpa Shirodkar', 'Sumalatha', 'Kader Khan', 'Gulshan Grover'] Director: Vimal Kumar",391730.0,/n9uRPTq07QmqqW5Wy4qJYYOkRtP.jpg,/693GtsRpeAkgohQEGXizVHOSKN2.jpg,,Released
tt0364039,Swarg Jaisaa Ghar,After the passing away of his mom  Raj's dad re-marries a cruel and embittered woman  who subsequently gives birth to two sons  Kiran and Amar. Thereafter his dad passes away  and he is ...                    ,"['Drama', 'Family']",[],"['Raj Babbar', 'Sumeet Saigal', 'Aashif Sheikh', 'Anita Raj', 'Sonam', 'Swapna', 'Sonu Walia', 'Gulshan Grover', 'Sadashiv Amrapurkar', 'Shiva Rindani', 'Navin Nischol', 'Rakesh Bedi', 'Chandrashekhar', 'Gurbachan Singh']",Swaroop Kumar,3.2,6.0,0.0,,1991,\N,,"Swarg Jaisaa Ghar After the passing away of his mom  Raj's dad re-marries a cruel and embittered woman  who subsequently gives birth to two sons  Kiran and Amar. Thereafter his dad passes away  and he is ...                      Genres: ['Drama', 'Family'] Cast: ['Raj Babbar', 'Sumeet Saigal', 'Aashif Sheikh', 'Anita Raj', 'Sonam', 'Swapna', 'Sonu Walia', 'Gulshan Grover', 'Sadashiv Amrapurkar', 'Shiva Rindani', 'Navin Nischol', 'Rakesh Bedi', 'Chandrashekhar', 'Gurbachan Singh'] Director: Swaroop Kumar",,,,,
tt0481241,Trinetra,Raja is excited when Singhania offers him to sing in Dubai.He informs his pregnant wife Seema.But Raja finds Singhania is using him to smuggle drugs.He decides to go against them but gets ...                    ,['Action'],[],"['Mahesh Anand', 'Arun Bakshi', 'Laxmikant Berde', 'Mithun Chakraborty', 'Chandrashekhar', 'Deepak', 'Dan Dhanoa', 'Dharmendra', 'Hardayal Gill', 'Gorilla', 'Gulshan Grover', 'Hercules', 'Manik Irani', 'Bharat Kapoor']",Harry Baweja,5.2,54.0,0.4848,1991 (India),1991,157,,"Trinetra Raja is excited when Singhania offers him to sing in Dubai.He informs his pregnant wife Seema.But Raja finds Singhania is using him to smuggle drugs.He decides to go against them but gets ...                      Genres: ['Action'] Cast: ['Mahesh Anand', 'Arun Bakshi', 'Laxmikant Berde', 'Mithun Chakraborty', 'Chandrashekhar', 'Deepak', 'Dan Dhanoa', 'Dharmendra', 'Hardayal Gill', 'Gorilla', 'Gulshan Grover', 'Hercules', 'Manik Irani', 'Bharat Kapoor'] Director: Harry Baweja",347951.0,/cdw6kaZ38CgsQt6htG34H2EhLC3.jpg,/w6BwuZcs89GNAWacLUHF8LVPuZf.jpg,,Released
tt0399911,Yaara Dildara,A lonely son of a rich industrialist falls in love with a poor girl but life won't be easy for him without his mother's consent. A local goon is also deeply in love with the same girl.,"['Drama', 'Family', 'Romance']",[],"['Aashif Sheikh', 'Ruchika Panday', 'Rohini Hattangadi', 'Amjad Khan', 'Kader Khan', 'Saeed Jaffrey', 'Shakti Kapoor']",H.M. Mirza,7.2,39.0,0.2716,,1991,\N,,"Yaara Dildara A lonely son of a rich industrialist falls in love with a poor girl but life won't be easy for him without his mother's consent. A local goon is also deeply in love with the same girl.  Genres: ['Drama', 'Family', 'Romance'] Cast: ['Aashif Sheikh', 'Ruchika Panday', 'Rohini Hattangadi', 'Amjad Khan', 'Kader Khan', 'Saeed Jaffrey', 'Shakti Kapoor'] Director: H.M. Mirza",814128.0,/fcspFb4umEdzOW5HUkyopJjquDy.jpg,,,Released
tt0376884,Shiv Ram,Inspector Shiv resigns from police force when a bullet gets stuck in his head removing which could lead to his death but manages to teach the culprits a lesson by fighting from the other side of the law.,"['Action', 'Crime', 'Drama']",[],"['Jeetendra', 'Aditya Pancholi']",Jagdish A. Sharma,5.0,17.0,0.0,,1991,\N,,"Shiv Ram Inspector Shiv resigns from police force when a bullet gets stuck in his head removing which could lead to his death but manages to teach the culprits a lesson by fighting from the other side of the law.  Genres: ['Action', 'Crime', 'Drama'] Cast: ['Jeetendra', 'Aditya Pancholi'] Director: Jagdish A. Sharma",,,,,
tt0098976,Aaj Ka Arjun,Bhim Singh is an orphan who lives a poor life-style in a small community. He is the guardian to his only sister  Laxmi  who he has educated in the city  she meets Ajit Singh the son of ...                    ,"['Action', 'Crime', 'Drama']",[],"['Amitabh Bachchan', 'Jaya Prada', 'Radhika Sarathkumar', 'Suresh Oberoi', 'Kiran Kumar', 'Amrish Puri', 'Rishabh Shukla', 'Asrani', 'Anupam Kher', 'Priti Sapru', 'Baby Guddu', 'Brahmachari', 'Praveen Kumar', 'Anirudh Agarwal']",K.C. Bokadia,4.8,532.0,0.5436,10 August 1990 (India),1990,164,,"Aaj Ka Arjun Bhim Singh is an orphan who lives a poor life-style in a small community. He is the guardian to his only sister  Laxmi  who he has educated in the city  she meets Ajit Singh the son of ...                      Genres: ['Action', 'Crime', 'Drama'] Cast: ['Amitabh Bachchan', 'Jaya Prada', 'Radhika Sarathkumar', 'Suresh Oberoi', 'Kiran Kumar', 'Amrish Puri', 'Rishabh Shukla', 'Asrani', 'Anupam Kher', 'Priti Sapru', 'Baby Guddu', 'Brahmachari', 'Praveen Kumar', 'Anirudh Agarwal'] Director: K.C. Bokadia",307490.0,/4V4QbSabLUiT3LhyXFq1oqsjJ5K.jpg,/dU4AIBKgqfcKrDiFEkNnoWxIC3q.jpg,,Released
tt0177489,Aag Ka Gola,Poverty and hunger forces young Shankar to take up employment as a mechanic. To this extent all is well for him until he is arrested by the police for a crime he did not committed; but ...                    ,"['Action', 'Drama']",[],"['Sunny Deol', 'Dimple Kapadia', 'Archana Puran Singh', 'Shakti Kapoor', 'Prem Chopra', 'Om Shivpuri', 'Raza Murad', 'Anjana Mumtaz', 'Mahesh Anand', 'Sharat Saxena', 'Atlee Brar', 'Gurbachan Singh', 'Bob Christo', 'Jagdish Raj']",David Dhawan,5.4,81.0,0.3251,,1990,180,,"Aag Ka Gola Poverty and hunger forces young Shankar to take up employment as a mechanic. To this extent all is well for him until he is arrested by the police for a crime he did not committed; but ...                      Genres: ['Action', 'Drama'] Cast: ['Sunny Deol', 'Dimple Kapadia', 'Archana Puran Singh', 'Shakti Kapoor', 'Prem Chopra', 'Om Shivpuri', 'Raza Murad', 'Anjana Mumtaz', 'Mahesh Anand', 'Sharat Saxena', 'Atlee Brar', 'Gurbachan Singh', 'Bob Christo', 'Jagdish Raj'] Director: David Dhawan",391548.0,/8qfEtJxPNzCM2X6F665wpDqbWB7.jpg,,,Released
tt0177489,Aag Ka Gola,Poverty and hunger forces young Shankar to take up employment as a mechanic. To this extent all is well for him until he is arrested by the police for a crime he did not committed; but ...                    ,"['Action', 'Drama']",[],"['Sunny Deol', 'Dimple Kapadia', 'Archana Puran Singh', 'Shakti Kapoor', 'Prem Chopra', 'Om Shivpuri', 'Raza Murad', 'Anjana Mumtaz', 'Mahesh Anand', 'Sharat Saxena', 'Atlee Brar', 'Gurbachan Singh', 'Bob Christo', 'Jagdish Raj']",David Dhawan,5.4,81.0,0.3251,,1990,180,,"Aag Ka Gola Poverty and hunger forces young Shankar to take up employment as a mechanic. To this extent all is well for him until he is arrested by the police for a crime he did not committed; but ...                      Genres: ['Action', 'Drama'] Cast: ['Sunny Deol', 'Dimple Kapadia', 'Archana Puran Singh', 'Shakti Kapoor', 'Prem Chopra', 'Om Shivpuri', 'Raza Murad', 'Anjana Mumtaz', 'Mahesh Anand', 'Sharat Saxena', 'Atlee Brar', 'Gurbachan Singh', 'Bob Christo', 'Jagdish Raj'] Director: David Dhawan",391548.0,/8qfEtJxPNzCM2X6F665wpDqbWB7.jpg,,,Released
tt0175422,Aandhiyan,Shakuntala (Mumtaz) is an estranged wife from Dushyant (Shatrughan Sinha) who wanted refused to admit that she is his wife because his political career would be hindered. His father (Om Shivpuri) never approved her because of her poverty and therefore decided to split them apart by blaming Dushyant for marrying her and because of that it would hinder his career. Shakuntala's life went from bad to...                    ,['Drama'],[],"['Mumtaz', 'Prasenjit Chatterjee', 'Madhushree', 'Shatrughan Sinha', 'Om Shivpuri']",David Dhawan,5.2,32.0,0.3222,8 June 1990 (India),1990,145,,"Aandhiyan Shakuntala (Mumtaz) is an estranged wife from Dushyant (Shatrughan Sinha) who wanted refused to admit that she is his wife because his political career would be hindered. His father (Om Shivpuri) never approved her because of her poverty and therefore decided to split them apart by blaming Dushyant for marrying her and because of that it would hinder his career. Shakuntala's life went from bad to...                      Genres: ['Drama'] Cast: ['Mumtaz', 'Prasenjit Chatterjee', 'Madhushree', 'Shatrughan Sinha', 'Om Shivpuri'] Director: David Dhawan",619074.0,/hAXpqdQdjMJYolBCIgVdPXwJaKf.jpg,/h0CawFryLWkR93EVPq7WAAFmYkQ.jpg,,Released
tt0243103,Aaj Ke Shahenshah,Two friends fall for a same girl which breaks their friendship..After few years destiny brings them face to face again.,['Action'],[],"['Jeetendra', 'Raj Babbar', 'Chunky Pandey', 'Kimi Katkar', 'Sonam']",Shibu Mitra,3.1,9.0,0.0,3 August 1990 (India),1990,132,,"Aaj Ke Shahenshah Two friends fall for a same girl which breaks their friendship..After few years destiny brings them face to face again.  Genres: ['Action'] Cast: ['Jeetendra', 'Raj Babbar', 'Chunky Pandey', 'Kimi Katkar', 'Sonam'] Director: Shibu Mitra",,,,,
